ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,FireCause,FireDiscoveryDateTime,FireOutDateTime,IncidentTypeKind,InitialLatitude,InitialLongitude,POOState,id
2020/04/25 19:46:00+00,2020/04/27 17:42:59+00,0.1,0.1,Human,2020-04-25 19:28:00+00:00,2020/04/27 17:44:00+00,FI,34.1384,-114.3604,US-AZ,1086
2020/09/07 18:59:59+00,2020/09/07 18:59:59+00,0.1,0.1,Human,2020-09-07 18:59:59+00:00,2020/09/07 19:15:00+00,FI,42.19191,-114.2754,US-ID,1087
2020/06/28 18:00:00+00,2020/06/28 21:00:00+00,15.0,15.0,Human,2020-06-28 15:48:00+00:00,2020/07/05 18:59:59+00,FI,35.99903,-115.5972,US-NV,1088
2020/07/30 01:30:00+00,2020/08/01 19:50:00+00,0.5,0.5,Human,2020-07-29 23:29:00+00:00,2020/08/01 19:50:00+00,FI,36.82542,-114.0274,US-AZ,1089
2021/01/20 14:03:59+00,2021/01/26 20:00:00+00,34.0,0.1,Human,2021-01-19 20:43:18+00:00,2021/05/04 16:42:00+00,FI,38.70495,-120.414417,US-CA,1090
2020/07/04 17:29:00+00,2020/07/04 17:29:00+00,0.1,0.1,Natural,2020-07-03 19:41:00+00:00,2020/07/04 17:29:00+00,FI,35.95944,-111.7397,US-AZ,1091
2020/10/02 19:44:59+00,2020/10/02 20:00:00+00,0.1,1.0,Human,2020-10-02 19:24:54+00:00,2020/10/02 20:00:00+00,FI,34.08503,-117.0447,US-CA,1092
2020/06/10 21:00:00+00,2020/06/10 21:59:59+00,2.3,0.3,Human,2020-06-10 19:09:00+00:00,2020/06/19 23:00:00+00,FI,35.87959,-115.2124,US-NV,1093
2020/07/26 23:28:00+00,2020/07/27 20:48:59+00,3.5,3.0,Human,2020-07-26 19:25:59+00:00,2020/07/27 20:48:59+00,FI,40.694833,-116.741333,US-NV,1094
2020/09/08 17:00:00+00,2020/09/08 17:00:00+00,0.1,1.0,Human,2020-09-07 20:50:00+00:00,2020/09/16 15:00:00+00,FI,38.13055,-111.6616,US-UT,1095
2020/02/26 18:36:00+00,2020/02/26 18:36:00+00,0.1,0.1,Human,2020-02-25 23:44:00+00:00,2020/02/26 18:36:00+00,FI,39.1952,-109.0638,US-UT,1096
2020/09/28 01:44:59+00,2020/09/29 22:30:00+00,0.5,1.0,Human,2020-09-27 21:01:00+00:00,2020/09/29 22:44:59+00,FI,34.07109,-114.3897,US-AZ,1097
2020/06/05 05:15:00+00,2020/06/05 05:15:00+00,0.1,0.1,Human,2020-06-05 05:05:00+00:00,2020/06/05 05:15:00+00,FI,37.33878,-108.1873,US-CO,1098
2020/07/02 01:43:00+00,2020/07/12 00:59:59+00,0.75,0.1,Human,2020-07-01 23:35:00+00:00,2020/07/12 00:59:59+00,FI,33.06263,-111.6911,US-AZ,1099
2020/07/30 02:55:00+00,2020/09/05 23:25:00+00,2.2,0.5,Natural,2020-07-29 14:51:00+00:00,2020/09/05 23:25:00+00,FI,36.85767,-118.6611,US-CA,1100
2020/06/27 18:59:59+00,2020/06/27 23:15:00+00,0.1,0.1,Natural,2020-06-27 12:58:00+00:00,2020/07/12 18:59:59+00,FI,39.264167,-114.426233,US-NV,1101
2020/07/04 20:42:00+00,2020/07/04 20:42:00+00,0.25,0.3,Natural,2020-07-04 19:37:00+00:00,2020/07/06 00:59:59+00,FI,34.79677,-112.5602,US-AZ,1102
2020/07/03 02:29:59+00,2020/07/03 02:55:00+00,0.1,0.1,Human,2020-07-03 01:21:00+00:00,2020/07/03 03:10:00+00,FI,36.47712,-115.4678,US-NV,1103
2020/09/02 01:15:00+00,2020/09/02 01:15:00+00,0.1,0.1,Human,2020-09-02 00:17:00+00:00,2020/09/02 15:59:59+00,FI,36.80164,-114.947,US-NV,1104
2020/04/27 17:00:00+00,2020/04/27 17:00:00+00,0.1,0.1,Human,2020-04-27 16:17:00+00:00,2020/07/27 17:00:00+00,FI,40.58222,-109.7129,US-UT,1105
2020/08/20 22:05:59+00,2020/08/26 22:56:00+00,312.0,0.1,Natural,2020-08-17 14:55:59+00:00,2020/08/26 22:57:00+00,FI,42.28436,-118.4773,US-OR,1106
2021/02/28 22:30:00+00,2021/03/01 17:29:59+00,0.25,1.0,Unknown,2021-02-28 18:32:00+00:00,,FI,32.8283,-114.4515,US-AZ,1107
2020/08/03 18:30:00+00,2020/08/03 18:30:00+00,41.7,0.1,Human,2020-07-31 05:39:59+00:00,2020/08/12 01:30:00+00,FI,39.23323,-112.7478,US-UT,1108
2020/05/26 19:22:59+00,2020/05/26 19:46:00+00,0.5,0.5,Human,2020-05-26 17:18:00+00:00,2020/06/02 15:00:00+00,FI,35.87266,-115.2332,US-NV,1109
2020/10/31 22:51:59+00,2020/11/01 22:20:00+00,0.25,1.0,Human,2020-10-31 13:49:00+00:00,2020/11/12 16:15:00+00,FI,40.30034,-111.102,US-UT,1110
2020/08/07 03:59:59+00,2020/08/07 03:59:59+00,1.0,1.0,Natural,2020-07-19 23:26:59+00:00,2020/08/07 03:59:59+00,FI,40.501944,-115.792222,US-NV,1111
2020/05/12 23:50:00+00,2020/05/13 16:30:00+00,0.1,0.1,Unknown,2020-05-12 23:22:00+00:00,2020/05/13 16:31:00+00,FI,34.95001,-108.4004,US-NM,1112
2020/05/31 01:31:00+00,2020/05/31 01:46:00+00,0.1,0.1,Natural,2020-05-30 23:06:00+00:00,2020/06/19 17:10:59+00,FI,37.10036,-107.9466,US-CO,1113
2020/08/16 23:29:59+00,2020/08/18 17:00:00+00,0.5,,Human,2020-08-16 21:30:00+00:00,2020/08/20 17:29:59+00,FI,,,US-AZ,1114
2020/07/20 17:00:00+00,2020/07/20 17:00:59+00,50.0,3.0,Natural,2020-07-13 21:23:00+00:00,2020/08/13 14:00:00+00,FI,39.63867,-105.3675,US-CO,1115
2020/07/05 20:47:00+00,2020/07/05 20:47:00+00,0.1,0.1,Human,2020-07-05 20:41:00+00:00,2020/07/12 21:59:59+00,FI,36.20547,-114.995,US-NV,1116
2020/05/12 18:59:59+00,2020/05/19 18:59:59+00,0.1,0.1,Natural,2020-05-11 23:03:00+00:00,2020/08/01 17:00:00+00,FI,39.88811,-108.9848,US-CO,1117
2020/08/20 22:51:59+00,2020/08/20 22:51:59+00,0.1,0.1,Natural,2020-08-20 20:25:43+00:00,2020/08/21 18:30:59+00,FI,40.5355,-110.6316,US-UT,1118
2020/08/09 18:30:00+00,2020/08/09 18:30:00+00,0.1,0.1,Human,2020-08-09 18:04:00+00:00,2020/08/09 18:59:59+00,FI,39.2065,-112.1683,US-UT,1119
2020/07/19 00:06:00+00,2020/07/19 00:06:00+00,3.3,0.1,Natural,2020-07-18 10:37:00+00:00,2020/07/22 15:35:00+00,FI,40.79538,-112.4953,US-UT,1120
2020/08/30 17:26:00+00,2020/08/30 19:02:59+00,3.63,1.0,Human,2020-08-29 23:02:00+00:00,2020/09/02 22:25:00+00,FI,40.32114,-112.287,US-UT,1121
2020/06/19 02:16:00+00,2020/06/21 00:59:59+00,1.0,0.1,Natural,2020-06-18 22:12:44+00:00,2020/08/10 23:00:00+00,FI,38.08941,-119.8818,US-CA,1122
2020/05/11 21:04:59+00,2020/05/12 18:59:59+00,0.76,1.0,Unknown,2020-05-11 20:16:00+00:00,2020/05/15 18:59:59+00,FI,34.5298,-111.7777,US-AZ,1123
2020/10/31 00:37:59+00,2020/10/31 01:08:00+00,0.3,0.1,Human,2020-10-30 21:38:39+00:00,2020/11/03 20:28:00+00,FI,39.173956,-119.931902,US-NV,1124
2020/10/14 22:12:59+00,2020/10/16 20:58:00+00,1.2,1.2,Human,2020-10-13 21:59:59+00:00,2020/10/16 21:30:59+00,FI,38.65208,-107.4545,US-CO,1125
2021/02/06 21:30:00+00,2021/02/06 21:49:59+00,10.0,10.0,Human,2021-02-06 20:45:00+00:00,2021/02/10 20:00:00+00,FI,40.40028,-110.3129,US-UT,1126
2020/06/13 20:35:59+00,2020/06/13 20:35:59+00,0.1,0.1,Human,2020-06-13 19:31:00+00:00,2020/06/13 20:35:59+00,FI,37.57133,-108.4421,US-CO,1127
2020/09/23 02:02:00+00,2020/09/23 21:49:59+00,0.1,0.1,Unknown,2020-09-22 22:43:59+00:00,2020/10/01 20:29:59+00,FI,38.602417,-120.422333,US-CA,1128
2020/09/23 23:51:59+00,2020/09/24 23:35:00+00,210.0,50.0,Natural,2020-09-22 00:55:00+00:00,2020/09/26 00:00:00+00,FI,36.928,-113.7048,US-AZ,1129
2020/05/09 21:30:00+00,2020/05/10 00:58:00+00,3.8,3.8,Human,2020-05-09 19:43:00+00:00,2020/05/13 00:59:59+00,FI,35.9996,-115.5985,US-NV,1130
2020/08/27 19:09:59+00,2020/08/27 19:14:00+00,0.25,1.0,Human,2020-08-27 17:50:00+00:00,2020/08/28 18:59:59+00,FI,40.26862,-112.7409,US-UT,1131
2020/07/05 18:49:59+00,2020/07/11 19:15:00+00,0.3,0.3,Natural,2020-07-03 20:46:02+00:00,2020/08/02 00:00:00+00,FI,35.8311,-112.1799,US-AZ,1132
2020/12/27 00:59:59+00,2020/12/30 19:14:00+00,39.6,1.0,Human,2020-12-26 20:10:00+00:00,2020/12/30 19:14:00+00,FI,34.21498,-117.4113,US-CA,1133
2020/11/10 04:09:00+00,2020/11/10 04:09:00+00,0.1,1.0,Human,2020-11-10 02:44:00+00:00,2020/11/10 04:28:59+00,FI,34.72837,-115.9085,US-CA,1134
2020/07/19 02:10:00+00,2020/07/19 02:10:00+00,0.1,0.1,Human,2020-07-19 01:54:58+00:00,2020/07/19 02:10:00+00,FI,34.23632,-116.8889,US-CA,1135
2020/07/01 19:20:00+00,2020/07/01 19:30:00+00,0.1,0.1,Human,2020-07-01 18:20:00+00:00,2020/07/01 19:44:59+00,FI,40.84632,-105.5286,US-CO,1136
2020/06/12 15:59:59+00,2020/06/13 20:57:00+00,5.0,15.0,Human,2020-06-12 02:32:59+00:00,2020/06/26 18:19:00+00,FI,37.83299,-113.0245,US-UT,1137
2020/06/11 20:41:00+00,2020/06/11 20:42:00+00,0.1,0.1,Human,2020-06-11 20:39:59+00:00,2020/06/11 20:45:00+00,FI,34.56605,-110.7526,US-AZ,1138
2020/04/05 00:30:00+00,2020/04/05 00:30:00+00,0.1,0.1,Human,2020-04-04 21:59:59+00:00,2020/04/06 17:00:00+00,FI,36.12019,-114.9746,US-NV,1139
2020/07/20 05:29:59+00,2020/07/21 18:45:00+00,0.25,0.3,Human,2020-07-20 04:21:59+00:00,2020/07/24 20:50:00+00,FI,37.70478,-113.2806,US-UT,1140
2020/05/26 02:58:59+00,2020/05/26 02:58:59+00,0.1,0.1,Human,2020-05-26 02:44:00+00:00,2020/05/26 02:58:59+00,FI,33.34972,-110.4509,US-AZ,1141
2020/08/14 00:59:59+00,2020/08/14 01:05:00+00,1.4,0.1,Human,2020-08-13 14:29:00+00:00,2020/08/23 20:19:00+00,FI,40.3749,-111.7128,US-UT,1142
2020/05/10 00:00:00+00,2020/05/10 00:00:00+00,0.91,0.1,Human,2020-05-09 22:47:00+00:00,2020/05/11 15:40:00+00,FI,39.65841,-111.8556,US-UT,1143
2020/09/13 21:00:00+00,2020/09/16 20:29:59+00,0.1,,Human,2020-09-13 15:52:00+00:00,2020/09/20 20:00:00+00,FI,,,US-AZ,1144
2020/07/09 21:00:00+00,2020/07/09 23:00:00+00,2.37,0.1,Unknown,2020-07-09 19:41:00+00:00,2020/07/10 18:00:00+00,FI,40.16382,-110.371,US-UT,1145
2020/09/07 02:00:00+00,2020/09/07 18:00:00+00,0.5,0.5,Human,2020-09-07 00:23:00+00:00,2020/09/11 23:29:59+00,FI,37.11897,-113.4671,US-UT,1146
2020/08/21 22:44:59+00,2020/08/22 19:50:00+00,0.1,0.1,Natural,2020-08-21 20:10:00+00:00,2020/09/04 00:40:00+00,FI,40.77959,-108.7627,US-CO,1147
2020/03/11 20:48:00+00,2021/02/09 22:15:59+00,0.1,0.1,Human,2020-03-11 19:41:59+00:00,2021/02/09 22:15:59+00,FI,39.82226,-120.4721,US-CA,1148
2020/07/16 17:29:59+00,2020/07/16 19:34:59+00,0.1,0.1,Natural,2020-07-15 21:10:29+00:00,2020/07/18 18:43:59+00,FI,33.69555,-109.4037,US-AZ,1149
2020/06/16 03:59:59+00,2020/06/16 15:59:59+00,0.1,0.1,Natural,2020-06-16 01:38:00+00:00,2020/06/21 21:45:00+00,FI,38.88434,-111.6568,US-UT,1150
2020/06/16 00:59:00+00,2020/06/25 14:00:00+00,43.3,0.1,Human,2020-06-15 20:00:00+00:00,2020/06/25 18:00:00+00,FI,40.27067,-111.7439,US-UT,1151
2020/08/12 02:19:00+00,2020/08/12 02:19:00+00,0.1,0.1,Natural,2020-08-12 02:19:00+00:00,2020/08/12 02:19:00+00,FI,40.49875,-120.458083,US-CA,1152
2020/05/22 21:58:00+00,2020/05/22 21:59:00+00,0.5,0.3,Human,2020-05-22 20:42:00+00:00,2020/05/25 20:45:00+00,FI,34.46112,-110.4785,US-AZ,1153
2020/08/05 03:06:00+00,2020/08/05 03:06:00+00,0.5,0.1,Human,2020-08-04 19:02:59+00:00,2020/08/09 19:59:00+00,FI,40.862858,-120.397421,US-CA,1154
2020/08/23 02:32:59+00,2020/08/24 21:33:00+00,1.0,1.0,Natural,2020-08-22 21:24:02+00:00,2020/08/28 20:29:59+00,FI,35.16072,-112.226,US-AZ,1155
2020/05/16 18:49:59+00,2020/05/16 18:51:00+00,0.1,0.1,Human,2020-05-16 18:49:54+00:00,2020/05/16 18:52:00+00,FI,34.38432,-110.9633,US-AZ,1156
2020/08/19 00:59:59+00,2020/08/19 02:00:00+00,0.1,0.1,Natural,2020-08-18 20:50:00+00:00,2020/09/03 18:00:00+00,FI,37.27474,-107.9519,US-CO,1157
2020/07/06 00:00:00+00,2020/07/06 20:00:00+00,9.1,2.0,Human,2020-07-05 20:00:59+00:00,2020/07/10 15:00:00+00,FI,37.71565,-113.2075,US-UT,1158
2020/06/17 19:30:00+00,2020/06/17 20:00:00+00,0.1,0.1,Unknown,2020-06-17 16:51:59+00:00,2020/06/17 20:15:00+00,FI,32.5409,-111.2142,US-AZ,1159
2020/05/05 23:35:59+00,2020/05/05 23:35:59+00,1.0,1.0,Human,2020-04-30 01:20:00+00:00,2020/05/05 23:35:59+00,FI,33.5066,-111.8542,US-AZ,1160
2020/11/04 23:54:00+00,2020/11/05 21:37:59+00,0.5,1.0,Natural,2020-11-03 21:43:59+00:00,2020/11/16 21:59:59+00,FI,37.37017,-112.8061,US-UT,1161
2020/09/11 18:42:00+00,2020/09/11 18:43:00+00,0.1,0.1,Human,2020-09-11 08:04:07+00:00,2020/09/16 20:35:00+00,FI,42.50595,-121.5235,US-OR,1162
2020/05/14 18:00:00+00,2020/05/20 23:29:00+00,70.0,0.1,Unknown,2020-05-10 20:18:00+00:00,2020/06/09 22:30:00+00,FI,38.39627,-107.9799,US-CO,1163
2020/05/30 22:40:00+00,2020/05/31 02:00:00+00,0.25,0.3,Human,2020-05-30 20:45:00+00:00,2020/06/02 18:59:59+00,FI,37.24337,-113.2879,US-UT,1164
2020/08/25 00:35:00+00,2020/08/25 16:54:00+00,1.39,1.0,Human,2020-08-24 21:55:00+00:00,2020/08/25 16:54:00+00,FI,35.11296,-118.2351,US-CA,1165
2020/08/20 23:15:00+00,2020/08/26 18:20:00+00,2.0,0.5,Natural,2020-08-19 23:47:49+00:00,2020/08/30 21:59:59+00,FI,36.420723,-106.219273,US-NM,1166
2020/10/10 05:15:00+00,2020/10/10 05:15:00+00,1.0,0.1,Human,2020-10-10 04:21:59+00:00,2020/10/13 14:39:59+00,FI,33.3563,-110.6434,US-AZ,1167
2020/11/04 00:40:00+00,2020/11/06 22:54:59+00,0.9,0.5,Natural,2020-11-03 19:55:52+00:00,2020/11/18 21:53:00+00,FI,35.37053,-111.9434,US-AZ,1168
2020/08/24 21:35:00+00,2020/08/24 21:35:00+00,0.1,0.1,Natural,2020-08-24 07:29:20+00:00,2020/08/24 21:36:00+00,FI,39.136861,-120.204417,US-CA,1169
2020/06/14 02:29:59+00,2020/06/14 03:00:00+00,5.7,0.1,Human,2020-06-14 01:02:00+00:00,2020/06/15 01:12:00+00,FI,40.1652,-111.944,US-UT,1170
2020/09/05 18:59:59+00,2020/09/06 00:59:59+00,3.7,0.1,Human,2020-09-05 15:59:59+00:00,2020/09/10 23:00:00+00,FI,41.87124,-106.5601,US-WY,1171
2020/08/31 00:00:00+00,2020/08/31 00:00:00+00,0.1,0.1,Human,2020-08-30 23:42:00+00:00,2020/09/03 05:00:00+00,FI,35.91423,-115.1884,US-NV,1172
2020/09/02 21:59:59+00,2020/09/05 20:00:00+00,98.0,25.0,Natural,2020-08-29 22:22:59+00:00,2020/09/07 18:00:00+00,FI,42.42554,-116.9513,US-ID,1173
,2020/06/14 23:00:00+00,0.1,0.1,Human,2020-06-14 22:31:00+00:00,2020/06/14 23:03:59+00,FI,32.83012,-116.4115,US-CA,1174
2020/11/11 21:30:00+00,2020/12/03 15:59:59+00,0.1,0.1,Human,2020-11-09 15:08:59+00:00,2020/12/03 15:59:59+00,FI,33.28203,-112.1746,US-AZ,1175
2020/04/24 03:20:59+00,2020/04/24 03:27:59+00,2.0,0.1,Human,2020-04-24 00:35:00+00:00,2020/04/27 21:00:00+00,FI,32.90444,-112.5599,US-AZ,1176
2020/06/07 23:00:00+00,2020/06/07 23:00:00+00,0.1,0.1,Human,2020-06-07 22:44:59+00:00,2020/06/09 21:30:00+00,FI,36.03281,-106.2758,US-NM,1177
2020/07/28 15:30:00+00,2020/07/29 23:00:00+00,0.1,0.1,Natural,2020-07-27 03:34:53+00:00,2020/08/01 02:31:00+00,FI,40.502933,-121.391533,US-CA,1178
2020/06/22 17:32:00+00,2020/06/22 17:32:00+00,0.1,0.1,Human,2020-06-22 17:11:12+00:00,2020/06/22 17:32:00+00,FI,32.64111,-108.1064,US-NM,1179
2021/01/25 16:40:00+00,2021/01/25 16:40:00+00,0.5,0.5,Human,2021-01-04 03:59:00+00:00,2021/01/25 16:40:00+00,FI,33.29605,-110.4494,US-AZ,1180
,2020/07/05 06:21:59+00,0.6,0.1,Human,2020-07-05 03:59:59+00:00,2020/07/07 23:10:00+00,FI,33.70609,-117.5002,US-CA,1181
2020/06/05 04:11:00+00,2020/06/05 16:20:00+00,1.8,1.0,Human,2020-06-05 02:42:00+00:00,2020/06/05 16:20:00+00,FI,40.80837,-115.8518,US-NV,1182
2020/09/12 01:53:00+00,2020/09/12 05:19:00+00,0.1,1.0,Unknown,2020-09-12 00:37:59+00:00,2020/09/14 22:36:00+00,FI,34.21537,-117.6709,US-CA,1183
2020/07/06 23:29:59+00,2020/07/08 00:00:00+00,0.8,0.1,Human,2020-07-06 21:49:00+00:00,2020/07/08 00:00:00+00,FI,33.84244,-105.8324,US-NM,1184
2020/08/19 19:06:59+00,2020/08/19 19:08:00+00,0.1,0.1,Natural,2020-08-18 14:24:57+00:00,2020/08/19 19:09:00+00,FI,39.30875,-119.943,US-NV,1185
2020/08/06 22:09:59+00,2020/08/07 21:00:00+00,0.1,0.1,Human,2020-08-06 20:18:49+00:00,2020/08/07 21:01:00+00,FI,34.40596,-111.0105,US-AZ,1186
2020/07/07 17:00:00+00,2020/07/07 17:00:00+00,2.81,2.8,Human,2020-07-07 06:40:59+00:00,2020/07/17 17:00:00+00,FI,42.60817,-114.8705,US-ID,1187
2020/10/17 00:14:59+00,2020/10/23 00:59:59+00,337.0,1.0,Human,2020-10-10 23:06:59+00:00,2020/10/26 00:59:59+00,FI,35.51488,-114.0805,US-AZ,1188
2020/07/02 02:00:00+00,2020/07/02 02:00:00+00,13.0,5.0,Human,2020-07-01 19:21:00+00:00,2020/07/09 23:19:59+00,FI,32.64495,-111.3929,US-AZ,1189
2020/07/23 02:29:59+00,2020/07/22 03:11:59+00,0.44,0.3,Human,2020-07-22 00:35:00+00:00,2020/07/27 19:38:59+00,FI,40.22592,-110.8758,US-UT,1190
2020/06/16 00:59:59+00,2020/06/16 01:30:00+00,0.1,0.1,Human,2020-06-15 23:51:00+00:00,2020/06/17 23:00:00+00,FI,36.03313,-115.7027,US-NV,1191
2020/07/05 17:39:59+00,2020/07/05 17:39:59+00,0.1,0.1,Human,2020-07-05 05:32:59+00:00,2020/07/05 17:39:59+00,FI,33.1386,-110.1243,US-AZ,1192
2020/06/07 21:56:00+00,2020/06/07 22:25:00+00,0.1,0.1,Unknown,2020-06-07 20:35:00+00:00,2020/06/23 19:34:00+00,FI,42.46754,-121.4132,US-OR,1193
2020/05/07 22:25:41+00,2020/05/07 22:25:41+00,0.1,0.1,Human,2020-05-07 22:08:41+00:00,2020/05/20 19:15:59+00,FI,,,US-NM,1194
2020/08/05 00:30:00+00,2020/08/09 17:32:00+00,0.1,0.1,Natural,2020-08-04 21:20:59+00:00,2020/08/09 17:32:00+00,FI,36.92654,-107.4253,US-NM,1195
2020/06/02 15:59:59+00,2020/06/02 15:59:59+00,0.1,0.1,Natural,2020-06-01 20:18:00+00:00,2020/06/02 16:30:00+00,FI,37.37497,-107.5484,US-CO,1196
2020/05/31 02:19:59+00,2020/05/31 02:29:59+00,0.1,0.1,Natural,2020-05-31 01:04:00+00:00,2020/05/31 02:31:00+00,FI,37.59389,-109.4359,US-UT,1197
2020/07/16 19:09:59+00,2020/07/16 20:48:59+00,0.1,0.1,Human,2020-07-16 17:58:00+00:00,2020/07/27 00:59:59+00,FI,40.91489,-117.6497,US-NV,1198
2020/07/29 00:17:59+00,2020/07/29 02:06:00+00,0.1,0.1,Human,2020-07-28 23:00:59+00:00,2020/07/31 19:30:00+00,FI,38.9128,-120.04595,US-CA,1199
2020/07/13 03:00:00+00,2020/07/13 03:59:59+00,0.1,0.1,Human,2020-07-13 02:00:00+00:00,2020/07/14 03:00:00+00,FI,39.8325,-117.1061,US-NV,1200
2021/03/08 20:35:59+00,2021/03/08 23:00:00+00,0.1,0.1,Human,2021-03-08 17:51:59+00:00,2021/03/31 23:32:59+00,FI,41.28442,-121.9508,US-CA,1201
2020/07/05 05:29:59+00,2020/07/06 18:59:59+00,1.5,,Human,2020-07-05 04:30:00+00:00,2020/07/07 15:59:59+00,FI,,,US-AZ,1202
2020/05/04 00:55:00+00,2020/05/07 17:45:59+00,253.78,30.0,Human,2020-05-02 19:17:00+00:00,2020/05/07 21:59:59+00,FI,33.93081,-112.1322,US-AZ,1203
2020/05/13 00:30:00+00,2020/05/13 01:30:00+00,0.1,0.1,Unknown,2020-05-12 17:10:00+00:00,2020/05/19 14:00:00+00,FI,37.20616,-108.7232,US-CO,1204
2020/07/05 21:45:00+00,2020/07/05 21:46:00+00,0.1,0.1,Human,2020-07-05 21:08:59+00:00,2020/07/05 21:46:59+00,FI,37.05671,-113.4693,US-UT,1205
2020/06/30 19:38:00+00,2020/06/30 19:50:00+00,0.1,0.1,Human,2020-06-30 19:00:47+00:00,2020/07/02 00:39:00+00,FI,34.85586,-111.5891,US-AZ,1206
2020/07/06 23:50:00+00,2020/07/06 23:50:00+00,0.5,0.1,Human,2020-07-06 22:51:59+00:00,2020/07/16 19:37:00+00,FI,35.19255,-114.068,US-AZ,1207
2020/04/02 16:30:00+00,2020/04/02 16:30:00+00,0.1,0.1,Human,2020-04-02 14:55:00+00:00,2020/04/13 00:59:59+00,FI,40.90425,-117.6274,US-NV,1208
2020/04/08 21:45:00+00,2020/04/08 22:30:00+00,0.3,0.3,Human,2020-04-08 21:30:47+00:00,2020/04/11 05:29:59+00,FI,,,US-AZ,1209
2020/09/21 18:29:00+00,2020/09/21 18:29:00+00,0.14,0.1,Human,2020-09-21 17:34:00+00:00,2020/09/21 18:29:00+00,FI,40.83372,-115.7935,US-NV,1210
2020/10/25 17:44:00+00,2020/10/25 17:45:00+00,0.1,0.1,Human,2020-10-25 17:42:00+00:00,2020/10/25 17:45:59+00,FI,34.29562,-110.8841,US-AZ,1211
2020/03/27 23:25:00+00,2020/03/27 23:34:00+00,1.6,0.1,Human,2020-03-27 19:57:00+00:00,2020/04/06 00:59:59+00,FI,40.44452,-118.1296,US-NV,1212
2020/03/25 17:42:59+00,2020/03/28 23:00:00+00,4.6,4.6,Human,2020-03-24 22:44:00+00:00,2020/03/28 23:00:00+00,FI,32.630278,-105.709444,US-NM,1213
2020/07/19 15:45:00+00,2020/07/19 15:45:00+00,0.1,0.1,Human,2020-07-19 15:39:00+00:00,2020/07/19 15:45:00+00,FI,37.39782,-106.8311,US-CO,1214
2020/08/25 03:59:59+00,2020/08/27 00:00:00+00,0.1,0.1,Natural,2020-08-24 22:31:59+00:00,2020/09/02 23:00:00+00,FI,37.0321,-112.6877,US-UT,1215
2020/07/05 03:55:00+00,2020/07/05 03:59:59+00,0.1,0.1,Human,2020-07-05 03:45:00+00:00,2020/07/05 03:59:59+00,FI,40.40248,-109.8023,US-UT,1216
2020/06/17 01:44:59+00,2020/06/17 15:59:59+00,0.1,0.1,Human,2020-06-17 00:57:12+00:00,2020/06/20 15:00:00+00,FI,34.99355,-111.5044,US-AZ,1217
2020/06/13 17:00:00+00,2020/06/13 17:00:00+00,774.0,0.1,Human,2020-06-12 17:45:00+00:00,2020/07/29 18:00:00+00,FI,41.35333,-113.8434,US-UT,1218
2020/05/24 20:10:59+00,2020/05/25 16:30:00+00,10.0,10.0,Human,2020-05-23 22:31:00+00:00,2020/05/26 17:00:00+00,FI,35.56267,-105.7929,US-NM,1219
2020/07/27 18:49:59+00,2020/07/27 18:59:59+00,0.1,0.1,Natural,2020-07-26 23:09:51+00:00,2020/08/03 01:11:00+00,FI,39.01203,-111.5767,US-UT,1220
2020/07/03 00:45:00+00,2020/07/10 20:55:59+00,210.0,0.1,Natural,2020-06-27 01:08:00+00:00,2020/10/20 21:59:59+00,FI,38.43678,-109.0108,US-CO,1221
2020/04/28 23:50:00+00,2020/04/29 17:07:59+00,0.25,0.1,Human,2020-04-28 22:59:00+00:00,2020/05/01 00:59:59+00,FI,35.42151,-113.6477,US-AZ,1222
2020/08/25 05:00:00+00,2020/09/01 00:04:59+00,253.6,3.0,Natural,2020-08-24 18:35:00+00:00,2020/12/04 21:59:59+00,FI,41.56764,-108.8017,US-WY,1223
2020/06/25 01:30:00+00,2020/06/25 01:30:00+00,0.1,0.1,Human,2020-06-25 00:04:59+00:00,2020/06/25 02:00:00+00,FI,37.49632,-113.1872,US-UT,1224
2020/04/11 00:00:00+00,2020/04/11 20:42:00+00,1.92,0.1,Human,2020-04-10 21:30:59+00:00,2020/05/02 00:00:00+00,FI,38.47624,-112.2399,US-UT,1225
2020/10/26 21:59:59+00,2020/10/26 22:05:00+00,52.0,0.1,Natural,2020-07-31 20:23:59+00:00,2020/10/26 22:15:00+00,FI,33.61904,-109.6051,US-AZ,1226
2020/05/23 22:47:59+00,2020/05/26 17:45:00+00,0.1,0.1,Human,2020-05-22 18:00:00+00:00,2020/06/06 00:00:00+00,FI,42.350167,-123.387167,US-OR,1227
2020/07/27 19:05:00+00,2020/07/29 19:41:00+00,0.3,0.3,Natural,2020-07-27 14:32:59+00:00,2020/07/31 22:50:59+00,FI,42.03384,-123.1572,US-OR,1228
2020/05/19 20:00:00+00,2020/05/19 21:17:59+00,1.2,0.1,Human,2020-05-19 17:58:59+00:00,2020/05/24 15:59:59+00,FI,40.71011,-112.5269,US-UT,1229
2020/07/23 00:03:00+00,2020/07/23 00:59:59+00,438.0,0.1,Human,2020-07-16 23:32:00+00:00,2020/08/03 16:11:00+00,FI,40.46147,-111.4262,US-UT,1230
2020/07/29 22:15:00+00,2020/08/01 16:54:59+00,2.0,0.5,Human,2020-07-29 20:32:00+00:00,2020/08/04 23:44:00+00,FI,34.57494,-111.8503,US-AZ,1231
