,YEAR,MO,DY,T2M,T2M_MAX,QV2M,PRECTOTCORR,WS2M,WS2M_MAX,WS10M,WS10M_MAX,GWETTOP,GWETPROF,LAT,LONG,ID
0,2020,12,3,8.86,17.48,1.28,0.0,3.91,6.41,6.09,9.12,0.19,0.38,34.41814,-118.0844,5114
0,2020,7,7,23.5,32.37,5.25,1.71,4.57,8.9,6.78,12.34,0.39,0.41,42.44028,-106.1146,5115
0,2020,5,24,12.3,19.86,2.87,0.0,1.52,2.5,3.57,5.62,0.33,0.38,37.61271,-108.5558,5116
0,2020,8,22,27.37,36.56,7.32,0.08,2.6,5.46,3.81,7.88,0.17,0.39,37.1958,-108.7942,5117
1,2020,8,23,27.98,36.83,7.32,0.27,1.52,2.84,2.34,4.36,0.18,0.39,37.1958,-108.7942,5117
2,2020,8,24,26.97,35.33,8.42,2.13,2.68,4.62,3.86,6.85,0.2,0.39,37.1958,-108.7942,5117
0,2020,7,7,20.0,28.48,3.48,0.0,0.57,1.07,2.21,3.54,0.38,0.48,39.248222,-120.880083,5118
0,2020,8,12,16.89,25.44,5.19,0.31,0.24,0.9,2.63,4.48,0.34,0.37,41.04011,-106.8417,5119
0,2020,10,4,24.37,34.5,2.81,0.0,2.03,4.35,3.16,6.07,0.14,0.46,33.29791,-110.4568,5120
1,2020,10,5,25.44,34.8,2.69,0.0,2.06,4.55,3.23,6.31,0.14,0.46,33.29791,-110.4568,5120
0,2020,6,1,18.81,25.58,7.75,1.79,1.58,2.88,2.3,3.78,0.29,0.41,35.50106,-105.7443,5121
1,2020,6,2,19.74,27.73,8.67,2.22,1.62,3.07,2.46,4.64,0.33,0.41,35.50106,-105.7443,5121
2,2020,6,3,22.65,30.95,8.24,0.26,1.42,2.27,2.22,3.73,0.35,0.41,35.50106,-105.7443,5121
3,2020,6,4,24.62,33.28,6.04,0.09,2.61,5.16,3.95,7.05,0.31,0.41,35.50106,-105.7443,5121
4,2020,6,5,25.66,34.13,5.49,0.03,3.4,6.44,5.02,9.59,0.27,0.41,35.50106,-105.7443,5121
0,2020,5,2,23.26,33.13,5.13,0.0,2.99,5.71,4.57,7.59,0.39,0.45,32.71732,-110.8447,5122
1,2020,5,3,23.15,32.37,4.82,0.0,2.4,4.84,3.59,6.38,0.38,0.45,32.71732,-110.8447,5122
2,2020,5,4,23.25,31.83,4.39,0.0,1.93,4.27,2.77,5.55,0.38,0.45,32.71732,-110.8447,5122
3,2020,5,5,25.47,35.02,4.03,0.0,1.7,3.54,2.44,4.55,0.37,0.45,32.71732,-110.8447,5122
4,2020,5,6,26.48,37.12,3.97,0.0,2.28,4.8,3.4,6.48,0.36,0.45,32.71732,-110.8447,5122
5,2020,5,7,26.52,35.25,4.03,0.0,2.43,5.52,3.55,7.47,0.34,0.45,32.71732,-110.8447,5122
6,2020,5,8,24.51,33.09,6.47,0.01,2.31,5.03,3.41,7.0,0.34,0.44,32.71732,-110.8447,5122
7,2020,5,9,25.16,33.61,8.48,0.07,1.7,3.02,2.59,3.88,0.34,0.44,32.71732,-110.8447,5122
8,2020,5,10,23.19,31.49,9.34,0.55,2.55,3.59,3.62,5.09,0.34,0.44,32.71732,-110.8447,5122
9,2020,5,11,23.51,32.72,6.65,0.0,3.24,5.3,4.66,7.17,0.33,0.44,32.71732,-110.8447,5122
10,2020,5,12,22.26,30.8,4.94,0.0,2.67,5.21,3.95,7.05,0.32,0.44,32.71732,-110.8447,5122
11,2020,5,13,21.03,30.12,4.46,0.0,2.71,5.38,4.01,7.14,0.3,0.44,32.71732,-110.8447,5122
12,2020,5,14,20.13,26.69,4.58,0.0,1.97,3.99,2.98,5.25,0.3,0.44,32.71732,-110.8447,5122
13,2020,5,15,22.62,31.0,4.58,0.0,1.95,4.36,2.86,5.73,0.3,0.43,32.71732,-110.8447,5122
14,2020,5,16,23.82,32.3,4.76,0.0,1.66,3.26,2.36,4.19,0.28,0.43,32.71732,-110.8447,5122
15,2020,5,17,25.01,34.46,4.03,0.0,2.08,4.53,3.02,5.91,0.27,0.43,32.71732,-110.8447,5122
0,2020,6,10,26.07,35.73,4.58,0.0,1.71,3.82,2.63,5.38,0.36,0.41,34.18245,-117.2734,5123
0,2020,8,15,27.2,35.07,7.45,0.68,1.4,2.52,2.11,3.8,0.23,0.34,35.19849,-107.5804,5124
1,2020,8,16,25.34,33.38,9.03,0.06,2.68,5.91,3.7,8.14,0.25,0.34,35.19849,-107.5804,5124
0,2020,9,13,21.15,30.71,2.5,0.0,1.99,2.82,3.25,3.81,0.16,0.34,37.47092,-113.6289,5125
1,2020,9,14,21.97,30.9,3.3,0.0,2.05,3.26,3.15,4.09,0.15,0.34,37.47092,-113.6289,5125
0,2021,3,13,3.72,8.04,2.32,0.11,4.26,6.7,6.49,9.55,0.34,0.38,35.6089,-106.3501,5126
0,2020,8,22,22.98,32.55,4.88,0.0,0.62,0.84,2.51,3.53,0.24,0.46,41.18364,-111.131,5127
1,2020,8,23,23.49,30.11,6.71,0.0,0.55,0.88,1.83,2.98,0.23,0.46,41.18364,-111.131,5127
2,2020,8,24,22.64,30.83,7.2,0.31,0.68,0.99,2.11,2.73,0.23,0.46,41.18364,-111.131,5127
3,2020,8,25,22.52,30.94,6.47,0.73,0.65,1.05,2.02,3.45,0.24,0.46,41.18364,-111.131,5127
4,2020,8,26,21.45,30.37,6.16,0.53,0.55,0.89,2.34,3.6,0.26,0.46,41.18364,-111.131,5127
5,2020,8,27,21.42,29.85,4.33,0.02,0.7,1.12,3.19,4.77,0.25,0.46,41.18364,-111.131,5127
6,2020,8,28,20.13,29.08,5.37,0.02,0.51,0.88,2.03,3.43,0.25,0.46,41.18364,-111.131,5127
7,2020,8,29,19.47,27.79,5.13,0.38,0.9,1.16,3.03,4.91,0.25,0.46,41.18364,-111.131,5127
8,2020,8,30,17.67,25.13,4.15,0.0,0.96,1.4,3.29,5.84,0.24,0.46,41.18364,-111.131,5127
0,2020,5,30,25.51,35.01,5.62,0.75,3.61,6.74,5.52,9.55,0.31,0.39,39.21553,-112.4075,5128
1,2020,5,31,23.42,32.47,4.15,0.0,3.59,7.1,5.45,9.93,0.31,0.39,39.21553,-112.4075,5128
0,2020,5,3,25.98,35.01,5.43,0.0,2.11,4.17,3.23,5.54,0.35,0.41,33.26728,-112.1516,5129
1,2020,5,4,26.77,35.81,4.82,0.0,1.38,2.59,2.18,3.54,0.35,0.41,33.26728,-112.1516,5129
2,2020,5,5,28.12,38.12,4.82,0.0,2.28,4.44,3.38,6.46,0.34,0.41,33.26728,-112.1516,5129
3,2020,5,6,29.62,39.89,4.7,0.0,2.01,3.2,3.18,4.53,0.34,0.41,33.26728,-112.1516,5129
4,2020,5,7,29.79,39.48,4.46,0.0,1.8,3.62,2.8,4.8,0.33,0.4,33.26728,-112.1516,5129
5,2020,5,8,29.26,38.16,6.1,0.0,2.08,3.96,3.07,5.33,0.33,0.4,33.26728,-112.1516,5129
6,2020,5,9,30.48,37.83,8.48,0.02,2.3,4.88,3.21,7.09,0.32,0.4,33.26728,-112.1516,5129
7,2020,5,10,28.11,33.57,8.48,0.52,2.58,5.26,3.82,7.51,0.33,0.4,33.26728,-112.1516,5129
8,2020,5,11,28.08,36.73,7.08,0.0,2.91,5.0,4.22,6.91,0.32,0.39,33.26728,-112.1516,5129
9,2020,5,12,25.51,34.24,4.58,0.0,2.65,5.08,3.99,7.01,0.31,0.39,33.26728,-112.1516,5129
10,2020,5,13,23.73,31.65,5.62,0.0,2.3,4.01,3.42,5.12,0.3,0.39,33.26728,-112.1516,5129
0,2020,5,16,20.02,28.58,5.25,0.0,2.16,4.23,3.17,5.65,0.34,0.39,37.01126,-113.4014,5130
0,2020,6,3,19.38,27.15,6.53,0.0,0.55,0.88,2.26,4.36,0.55,0.56,39.86608,-120.759,5131
1,2020,6,4,19.69,28.2,5.68,0.0,0.62,0.97,2.2,3.83,0.54,0.55,39.86608,-120.759,5131
2,2020,6,5,15.59,24.69,5.49,0.0,0.77,1.12,3.55,5.98,0.53,0.55,39.86608,-120.759,5131
0,2021,2,21,8.9,16.04,2.08,0.0,2.77,5.62,3.98,7.24,0.23,0.38,36.06076,-115.0133,5132
1,2021,2,22,10.44,18.62,2.2,0.0,2.43,4.54,3.72,5.77,0.22,0.38,36.06076,-115.0133,5132
0,2020,8,30,17.38,25.97,6.41,1.09,1.49,3.02,3.02,5.87,0.35,0.34,39.59347,-107.5121,5133
1,2020,8,31,15.39,24.45,5.98,2.81,1.71,3.23,3.45,6.33,0.34,0.34,39.59347,-107.5121,5133
0,2020,7,15,17.87,27.42,6.96,1.0,0.05,0.56,1.98,3.15,0.34,0.36,39.63141,-106.7961,5134
0,2020,5,20,11.02,16.41,3.05,0.0,3.41,6.72,5.96,11.04,0.41,0.45,40.1155,-107.9758,5135
1,2020,5,21,10.41,18.13,3.48,0.0,2.14,3.59,3.58,5.52,0.42,0.44,40.1155,-107.9758,5135
2,2020,5,22,13.39,21.82,2.99,0.02,3.05,5.18,5.48,8.41,0.41,0.44,40.1155,-107.9758,5135
3,2020,5,23,11.1,17.79,3.85,0.29,2.95,4.66,5.07,7.4,0.41,0.44,40.1155,-107.9758,5135
4,2020,5,24,7.76,14.87,3.48,0.17,2.23,3.46,3.85,5.64,0.41,0.44,40.1155,-107.9758,5135
5,2020,5,25,9.61,17.56,3.48,0.05,1.78,2.96,3.19,4.68,0.41,0.43,40.1155,-107.9758,5135
6,2020,5,26,14.28,22.64,5.13,0.16,1.46,2.56,2.45,4.02,0.41,0.43,40.1155,-107.9758,5135
7,2020,5,27,16.09,21.39,7.57,0.69,1.14,2.48,1.92,3.91,0.41,0.43,40.1155,-107.9758,5135
8,2020,5,28,19.03,27.6,6.35,0.05,1.16,1.95,1.93,2.98,0.41,0.43,40.1155,-107.9758,5135
9,2020,5,29,20.58,29.98,6.47,0.34,1.8,2.91,3.38,4.7,0.39,0.43,40.1155,-107.9758,5135
10,2020,5,30,20.97,29.58,8.61,0.32,1.63,3.08,2.84,5.3,0.39,0.42,40.1155,-107.9758,5135
11,2020,5,31,19.7,26.93,9.34,1.38,3.19,4.45,5.38,7.27,0.41,0.42,40.1155,-107.9758,5135
12,2020,6,1,20.64,29.64,6.77,0.06,2.77,3.82,4.67,6.65,0.38,0.42,40.1155,-107.9758,5135
13,2020,6,2,20.3,29.25,5.68,0.07,1.37,2.18,2.61,3.44,0.38,0.42,40.1155,-107.9758,5135
14,2020,6,3,19.94,28.92,6.59,0.01,1.7,3.59,2.96,5.59,0.38,0.41,40.1155,-107.9758,5135
15,2020,6,4,21.08,29.36,6.71,0.07,2.09,3.66,3.6,5.7,0.38,0.41,40.1155,-107.9758,5135
16,2020,6,5,21.99,31.95,6.59,1.09,3.13,5.57,5.3,9.3,0.37,0.41,40.1155,-107.9758,5135
17,2020,6,6,14.83,21.25,7.45,9.1,3.02,6.35,5.29,10.8,0.46,0.41,40.1155,-107.9758,5135
18,2020,6,7,14.63,22.13,5.25,0.54,3.78,6.75,6.6,11.34,0.41,0.42,40.1155,-107.9758,5135
19,2020,6,8,8.48,17.77,4.21,4.27,2.55,4.14,4.24,6.74,0.41,0.42,40.1155,-107.9758,5135
20,2020,6,9,8.26,16.08,3.85,1.22,2.11,2.91,3.68,4.6,0.44,0.42,40.1155,-107.9758,5135
21,2020,6,10,13.36,21.59,4.21,0.19,1.22,2.09,2.05,3.17,0.41,0.42,40.1155,-107.9758,5135
22,2020,6,11,17.37,25.92,4.21,0.16,1.47,2.27,2.45,3.46,0.39,0.42,40.1155,-107.9758,5135
23,2020,6,12,20.77,30.66,4.7,0.06,1.78,2.7,3.34,4.46,0.38,0.41,40.1155,-107.9758,5135
24,2020,6,13,19.94,26.99,7.51,0.69,4.34,6.36,7.4,10.48,0.38,0.41,40.1155,-107.9758,5135
25,2020,6,14,17.55,25.58,3.6,0.0,3.09,4.95,5.4,8.07,0.38,0.41,40.1155,-107.9758,5135
26,2020,6,15,19.69,28.44,3.48,0.0,2.66,4.57,4.67,7.44,0.37,0.41,40.1155,-107.9758,5135
27,2020,6,16,21.15,28.06,3.54,0.01,4.85,7.19,8.52,12.02,0.36,0.41,40.1155,-107.9758,5135
0,2020,5,30,24.01,33.44,7.14,0.95,2.8,5.49,4.14,7.85,0.37,0.41,40.0628,-112.0511,5136
1,2020,5,31,22.19,30.78,4.94,0.07,3.02,5.84,4.64,8.05,0.37,0.41,40.0628,-112.0511,5136
0,2020,7,28,24.76,32.81,9.46,0.08,0.71,1.34,1.32,2.38,0.39,0.43,41.79301,-121.5645,5137
1,2020,7,29,24.25,32.92,6.23,0.01,1.41,2.25,2.63,3.88,0.38,0.42,41.79301,-121.5645,5137
2,2020,7,30,23.88,33.5,6.23,0.0,1.2,2.23,2.23,3.85,0.38,0.42,41.79301,-121.5645,5137
3,2020,7,31,23.37,33.21,5.74,0.0,1.42,2.45,2.66,4.12,0.38,0.42,41.79301,-121.5645,5137
4,2020,8,1,22.48,32.23,5.98,0.0,1.08,2.12,2.1,4.02,0.38,0.42,41.79301,-121.5645,5137
5,2020,8,2,21.07,30.84,6.41,0.0,1.47,3.16,2.72,5.75,0.38,0.41,41.79301,-121.5645,5137
6,2020,8,3,20.32,30.26,6.71,0.0,1.13,2.53,2.25,4.59,0.38,0.41,41.79301,-121.5645,5137
7,2020,8,4,22.06,32.52,7.26,0.0,0.92,1.65,1.92,3.3,0.38,0.41,41.79301,-121.5645,5137
8,2020,8,5,20.06,29.32,9.22,4.52,1.38,2.95,2.67,5.53,0.41,0.41,41.79301,-121.5645,5137
9,2020,8,6,15.83,23.8,7.26,0.54,1.73,3.03,3.16,5.27,0.4,0.41,41.79301,-121.5645,5137
10,2020,8,7,16.94,26.85,5.8,0.0,1.15,1.99,2.29,3.32,0.38,0.41,41.79301,-121.5645,5137
11,2020,8,8,19.73,30.58,5.86,0.0,1.25,2.53,2.42,4.63,0.38,0.41,41.79301,-121.5645,5137
12,2020,8,9,21.02,31.4,7.14,0.0,1.23,2.02,2.47,3.42,0.38,0.41,41.79301,-121.5645,5137
13,2020,8,10,22.12,32.96,5.98,0.0,1.34,2.35,2.65,4.29,0.37,0.41,41.79301,-121.5645,5137
14,2020,8,11,20.85,31.01,6.23,0.0,1.57,3.27,2.98,6.03,0.37,0.41,41.79301,-121.5645,5137
15,2020,8,12,17.65,26.15,5.31,0.0,1.52,2.66,2.84,4.8,0.37,0.41,41.79301,-121.5645,5137
16,2020,8,13,20.32,30.71,5.8,0.0,1.08,1.88,1.98,3.51,0.37,0.41,41.79301,-121.5645,5137
17,2020,8,14,22.65,33.85,5.37,0.0,1.01,1.48,1.98,2.8,0.37,0.41,41.79301,-121.5645,5137
18,2020,8,15,25.05,35.52,7.81,0.92,1.62,3.0,3.15,5.46,0.37,0.41,41.79301,-121.5645,5137
19,2020,8,16,22.38,31.36,8.91,0.11,1.63,3.59,3.17,6.59,0.37,0.41,41.79301,-121.5645,5137
20,2020,8,17,21.71,30.56,8.85,0.13,1.12,2.23,2.32,4.02,0.37,0.4,41.79301,-121.5645,5137
21,2020,8,18,23.6,33.3,9.03,0.02,1.01,2.1,2.01,4.09,0.37,0.4,41.79301,-121.5645,5137
22,2020,8,19,22.06,31.43,5.98,0.0,1.18,2.34,2.3,4.41,0.36,0.4,41.79301,-121.5645,5137
23,2020,8,20,20.12,29.74,6.65,0.01,1.15,2.11,2.22,3.8,0.36,0.4,41.79301,-121.5645,5137
24,2020,8,21,20.15,29.98,7.75,0.0,1.54,3.03,2.85,5.74,0.36,0.4,41.79301,-121.5645,5137
25,2020,8,22,20.59,31.19,7.75,0.0,0.93,1.62,1.88,3.02,0.36,0.4,41.79301,-121.5645,5137
26,2020,8,23,21.76,31.12,6.1,0.0,1.19,1.95,2.16,3.38,0.36,0.39,41.79301,-121.5645,5137
27,2020,8,24,20.45,29.77,5.62,0.02,1.44,2.79,2.75,5.16,0.36,0.39,41.79301,-121.5645,5137
28,2020,8,25,20.67,29.37,6.77,0.03,1.33,2.23,2.52,4.08,0.36,0.39,41.79301,-121.5645,5137
29,2020,8,26,19.72,28.36,7.26,0.0,0.93,1.52,1.83,3.16,0.36,0.39,41.79301,-121.5645,5137
30,2020,8,27,19.3,28.86,6.77,0.0,0.95,1.45,1.9,2.73,0.36,0.39,41.79301,-121.5645,5137
31,2020,8,28,20.77,31.89,6.1,0.0,0.86,1.46,1.85,2.66,0.35,0.39,41.79301,-121.5645,5137
32,2020,8,29,19.95,30.01,5.49,0.0,1.45,3.34,2.73,6.0,0.35,0.39,41.79301,-121.5645,5137
33,2020,8,30,16.98,27.16,4.09,0.0,1.32,2.2,2.61,3.59,0.34,0.39,41.79301,-121.5645,5137
34,2020,8,31,17.94,28.32,5.62,0.0,1.26,2.02,2.47,3.47,0.34,0.38,41.79301,-121.5645,5137
35,2020,9,1,20.87,31.78,6.35,0.0,1.54,2.53,2.88,4.27,0.34,0.38,41.79301,-121.5645,5137
0,2020,8,8,23.51,33.01,2.2,0.0,2.12,4.39,3.28,6.09,0.14,0.34,38.79719,-112.0832,5138
1,2020,8,9,24.2,32.9,2.14,0.0,2.17,4.18,3.27,5.84,0.13,0.34,38.79719,-112.0832,5138
0,2020,9,24,28.87,37.65,4.88,0.0,2.22,3.51,3.54,4.91,0.14,0.38,33.84855,-112.663,5139
1,2020,9,25,28.52,36.85,4.64,0.0,2.38,4.84,3.81,6.25,0.14,0.38,33.84855,-112.663,5139
2,2020,9,26,27.61,35.55,4.39,0.0,2.3,4.69,3.49,6.04,0.13,0.38,33.84855,-112.663,5139
0,2020,10,5,21.65,31.75,1.65,0.0,1.12,2.51,1.95,4.45,0.12,0.34,35.3328,-111.4939,5140
0,2020,5,15,21.53,28.51,5.49,0.0,1.92,4.08,2.75,5.34,0.45,0.5,33.36282,-110.469,5141
0,2020,8,20,22.8,31.5,9.22,0.58,1.73,3.1,3.03,4.95,0.41,0.48,33.75549,-109.414,5142
1,2020,8,21,22.67,31.17,8.42,0.46,1.73,3.05,3.1,4.98,0.4,0.48,33.75549,-109.414,5142
2,2020,8,22,22.15,32.85,9.03,1.28,1.31,2.84,2.31,5.09,0.39,0.48,33.75549,-109.414,5142
3,2020,8,23,21.89,30.84,10.31,0.63,1.44,2.62,2.44,4.06,0.4,0.48,33.75549,-109.414,5142
4,2020,8,24,20.95,29.98,9.7,1.53,1.52,3.35,2.57,5.55,0.4,0.48,33.75549,-109.414,5142
5,2020,8,25,20.91,30.52,10.01,3.61,1.05,1.74,1.74,2.98,0.43,0.48,33.75549,-109.414,5142
6,2020,8,26,19.75,25.09,10.31,1.17,1.16,2.31,2.13,3.95,0.48,0.48,33.75549,-109.414,5142
7,2020,8,27,20.48,28.19,10.31,2.05,1.48,2.45,2.66,3.78,0.46,0.48,33.75549,-109.414,5142
8,2020,8,28,21.33,29.95,9.89,0.41,1.27,2.52,2.34,4.17,0.44,0.48,33.75549,-109.414,5142
9,2020,8,29,20.73,28.87,10.25,2.52,1.19,1.99,2.21,3.41,0.45,0.48,33.75549,-109.414,5142
10,2020,8,30,19.21,26.8,10.13,1.06,1.38,2.4,2.53,3.86,0.45,0.48,33.75549,-109.414,5142
11,2020,8,31,18.41,25.89,9.52,0.72,1.81,3.08,3.3,5.48,0.45,0.48,33.75549,-109.414,5142
12,2020,9,1,16.79,24.79,8.85,2.05,2.51,4.55,4.55,7.62,0.45,0.48,33.75549,-109.414,5142
13,2020,9,2,17.8,28.54,5.62,0.0,1.27,2.57,2.61,4.34,0.43,0.48,33.75549,-109.414,5142
14,2020,9,3,20.64,30.82,4.88,0.0,1.12,1.77,2.13,2.9,0.41,0.48,33.75549,-109.414,5142
15,2020,9,4,22.45,31.83,6.16,0.0,1.04,2.17,2.05,3.61,0.41,0.48,33.75549,-109.414,5142
0,2020,8,24,36.26,44.26,9.64,0.62,1.34,3.14,2.12,4.75,0.24,0.38,33.51932,-111.6179,5143
0,2020,7,18,24.33,32.91,6.53,0.0,5.37,8.03,7.56,10.88,0.14,0.37,41.77678,-107.4374,5144
0,2020,5,30,16.96,23.15,7.93,2.91,1.37,3.09,2.45,5.66,0.39,0.42,37.50804,-108.1225,5145
1,2020,5,31,13.55,17.94,9.28,1.29,1.5,2.86,2.97,4.91,0.41,0.42,37.50804,-108.1225,5145
0,2020,7,3,17.99,26.21,6.35,0.83,1.13,1.46,2.58,3.06,0.27,0.42,38.69574,-112.1447,5146
1,2020,7,4,19.41,28.93,5.19,0.0,1.22,1.94,2.86,4.48,0.27,0.42,38.69574,-112.1447,5146
0,2020,10,16,16.9,28.09,2.32,0.0,1.22,2.9,2.17,4.1,0.2,0.41,34.3206,-110.0429,5147
1,2020,10,17,17.31,27.83,2.69,0.0,1.79,3.38,3.05,4.86,0.2,0.41,34.3206,-110.0429,5147
0,2020,8,10,20.03,20.76,12.7,0.0,2.24,3.52,2.44,3.9,1.0,-999.0,41.2285,-144.254667,5148
1,2020,8,11,21.05,21.44,14.1,0.06,4.84,5.34,5.58,6.23,1.0,-999.0,41.2285,-144.254667,5148
2,2020,8,12,20.95,21.14,14.53,0.08,4.08,5.12,4.67,5.93,1.0,-999.0,41.2285,-144.254667,5148
3,2020,8,13,20.91,21.06,14.4,0.28,3.89,4.47,4.44,5.13,1.0,-999.0,41.2285,-144.254667,5148
4,2020,8,14,20.91,21.05,14.22,0.15,2.73,3.56,3.03,4.03,1.0,-999.0,41.2285,-144.254667,5148
5,2020,8,15,21.33,21.75,14.1,1.8,4.16,6.36,4.8,7.47,1.0,-999.0,41.2285,-144.254667,5148
6,2020,8,16,18.63,20.3,10.62,8.88,5.55,8.77,6.29,10.29,1.0,-999.0,41.2285,-144.254667,5148
7,2020,8,17,19.33,20.67,8.73,0.09,3.2,6.51,3.54,7.56,1.0,-999.0,41.2285,-144.254667,5148
8,2020,8,18,21.1,21.62,13.06,5.59,8.33,9.02,9.94,10.84,1.0,-999.0,41.2285,-144.254667,5148
0,2020,6,12,22.09,30.54,3.72,0.85,3.97,7.4,5.34,9.95,0.19,0.34,39.23163,-117.8892,5149
1,2020,6,13,13.28,20.49,3.85,0.16,2.69,4.88,3.64,6.4,0.22,0.34,39.23163,-117.8892,5149
2,2020,6,14,15.76,24.18,3.91,0.0,1.76,3.48,2.47,4.48,0.21,0.34,39.23163,-117.8892,5149
3,2020,6,15,20.07,31.23,4.82,0.0,3.03,8.09,4.09,10.98,0.2,0.34,39.23163,-117.8892,5149
0,2020,5,9,17.3,26.8,7.81,0.0,0.41,0.65,2.27,4.18,0.46,0.54,34.37989,-110.9801,5150
0,2020,8,17,27.68,36.41,4.46,0.0,2.59,4.27,3.92,5.59,0.09,0.33,38.493233,-114.64785,5151
1,2020,8,18,28.09,36.69,4.52,0.0,1.34,3.43,2.16,4.45,0.09,0.33,38.493233,-114.64785,5151
0,2020,6,14,18.97,28.55,2.93,0.0,3.22,5.48,5.39,8.16,0.34,0.44,35.23633,-111.4685,5152
0,2020,8,1,19.95,28.97,5.31,0.16,0.41,1.12,1.92,3.01,0.33,0.36,39.38466,-106.7871,5153
1,2020,8,2,19.63,28.54,6.23,0.12,0.26,1.05,2.26,3.9,0.33,0.35,39.38466,-106.7871,5153
2,2020,8,3,20.29,29.08,5.31,0.54,0.49,1.16,2.28,3.27,0.33,0.35,39.38466,-106.7871,5153
0,2020,5,10,16.16,25.18,8.3,2.96,1.48,2.73,2.45,4.23,0.48,0.54,33.53387,-109.2629,5154
1,2020,5,11,16.47,24.11,6.96,0.05,1.91,3.62,3.43,5.65,0.48,0.54,33.53387,-109.2629,5154
2,2020,5,12,15.9,24.63,5.07,0.0,2.23,4.2,3.98,6.72,0.46,0.54,33.53387,-109.2629,5154
3,2020,5,13,15.29,23.64,4.39,0.0,2.36,4.47,4.07,7.08,0.46,0.54,33.53387,-109.2629,5154
4,2020,5,14,14.74,22.4,4.7,0.0,1.94,3.89,3.34,6.11,0.46,0.54,33.53387,-109.2629,5154
5,2020,5,15,16.12,24.89,4.88,0.0,1.89,3.81,3.35,5.9,0.46,0.54,33.53387,-109.2629,5154
6,2020,5,16,17.47,27.16,5.43,0.0,1.74,3.43,3.21,5.27,0.45,0.54,33.53387,-109.2629,5154
7,2020,5,17,19.37,28.26,5.07,0.0,1.98,3.86,3.41,6.03,0.45,0.53,33.53387,-109.2629,5154
8,2020,5,18,20.12,28.16,4.03,0.0,2.4,5.05,4.05,8.05,0.45,0.53,33.53387,-109.2629,5154
9,2020,5,19,18.01,26.07,4.58,0.0,3.02,5.55,5.18,8.91,0.45,0.53,33.53387,-109.2629,5154
10,2020,5,20,13.15,22.07,2.62,0.0,2.09,3.89,3.62,6.04,0.45,0.53,33.53387,-109.2629,5154
11,2020,5,21,13.62,23.33,2.38,0.0,1.93,3.59,3.3,5.48,0.45,0.53,33.53387,-109.2629,5154
12,2020,5,22,15.93,25.05,2.81,0.0,2.13,4.09,3.67,6.46,0.45,0.53,33.53387,-109.2629,5154
13,2020,5,23,15.47,23.58,3.85,0.0,2.23,4.21,3.9,6.77,0.44,0.53,33.53387,-109.2629,5154
0,2020,4,18,17.6,25.18,5.31,0.0,2.28,4.62,3.55,6.11,0.41,0.45,33.45604,-111.8569,5155
1,2020,4,19,19.98,27.7,5.55,0.02,1.27,2.22,1.85,2.75,0.42,0.45,33.45604,-111.8569,5155
2,2020,4,20,20.94,28.62,5.37,0.0,1.79,2.75,2.77,3.82,0.41,0.45,33.45604,-111.8569,5155
3,2020,4,21,19.68,26.97,6.16,0.01,2.34,4.84,3.52,6.35,0.41,0.45,33.45604,-111.8569,5155
4,2020,4,22,22.12,31.48,5.55,0.0,1.95,3.38,3.03,4.38,0.41,0.44,33.45604,-111.8569,5155
5,2020,4,23,24.58,34.01,5.43,0.0,2.37,4.98,3.72,6.82,0.39,0.44,33.45604,-111.8569,5155
6,2020,4,24,25.87,35.44,6.04,0.0,1.81,3.32,2.93,4.67,0.38,0.44,33.45604,-111.8569,5155
7,2020,4,25,27.02,36.34,5.19,0.0,2.18,4.59,3.2,6.62,0.38,0.43,33.45604,-111.8569,5155
8,2020,4,26,28.0,37.26,5.86,0.0,1.8,3.25,2.88,4.14,0.38,0.43,33.45604,-111.8569,5155
9,2020,4,27,27.3,36.77,5.92,0.0,2.14,3.86,3.34,5.15,0.38,0.43,33.45604,-111.8569,5155
10,2020,4,28,27.83,36.42,5.62,0.0,1.58,3.01,2.34,3.84,0.37,0.42,33.45604,-111.8569,5155
11,2020,4,29,28.83,38.76,6.23,0.0,1.55,2.54,2.34,3.16,0.37,0.42,33.45604,-111.8569,5155
0,2020,10,14,7.94,18.03,2.93,0.0,0.44,0.67,3.86,5.73,0.32,0.36,37.65171,-107.5048,5156
1,2020,10,15,5.73,14.67,2.32,0.0,0.45,0.66,4.12,5.57,0.32,0.36,37.65171,-107.5048,5156
2,2020,10,16,5.04,16.92,2.14,0.0,0.27,0.48,2.68,4.33,0.32,0.36,37.65171,-107.5048,5156
3,2020,10,17,5.83,14.69,2.99,0.0,0.37,0.62,3.62,5.26,0.32,0.36,37.65171,-107.5048,5156
4,2020,10,18,6.09,15.35,3.91,0.0,0.31,0.55,2.98,4.77,0.32,0.36,37.65171,-107.5048,5156
5,2020,10,19,5.68,17.13,2.87,0.0,0.34,0.57,2.94,4.43,0.31,0.36,37.65171,-107.5048,5156
6,2020,10,20,6.38,17.95,2.81,0.0,0.48,1.08,2.38,3.35,0.31,0.36,37.65171,-107.5048,5156
7,2020,10,21,6.56,16.51,2.44,0.0,0.75,1.2,2.55,3.84,0.31,0.35,37.65171,-107.5048,5156
8,2020,10,22,4.22,13.82,2.26,0.08,0.55,0.9,3.02,5.24,0.31,0.35,37.65171,-107.5048,5156
9,2020,10,23,3.86,12.51,2.81,0.0,0.59,0.92,2.49,4.61,0.31,0.35,37.65171,-107.5048,5156
